index,group,baseline_correct,intervention_correct,cosine_before_after,l2_shift,proj_before,proj_after,proj_shift
108,recovered,False,True,0.98975670337677,0.9999866485595703,0.8429356813430786,-0.15705028176307678,-0.9999859631061554
109,stable_true,True,True,0.9901602268218994,0.99997878074646,1.917099952697754,0.917121946811676,-0.9999780058860779
110,stable_true,True,True,0.9887628555297852,1.0000879764556885,0.9118701219558716,-0.08821715414524078,-1.0000872761011124
111,recovered,False,True,0.9893063306808472,0.9999785423278809,0.5774749517440796,-0.42250287532806396,-0.9999778270721436
112,stable_true,True,True,0.988876461982727,1.0000098943710327,-0.36502960324287415,-1.3650386333465576,-1.0000090301036835
113,stable_true,True,True,0.9861459136009216,1.0000094175338745,0.02708538994193077,-0.9729233384132385,-1.0000087283551693
114,stable_true,True,True,0.988923966884613,0.999976396560669,0.4814873933792114,-0.5184882879257202,-0.9999756813049316
115,stable_true,True,True,0.9889636039733887,0.9999315738677979,2.75020170211792,1.7502706050872803,-0.9999310970306396
116,stable_false,False,False,0.9887853860855103,0.999941349029541,-0.48791617155075073,-1.4878566265106201,-0.9999404549598694
117,stable_false,False,False,0.9897285103797913,0.9999441504478455,0.24893292784690857,-0.7510104179382324,-0.999943345785141
118,stable_true,True,True,0.9900709986686707,0.9999685287475586,1.1448817253112793,0.1449141949415207,-0.9999675303697586
119,stable_true,True,True,0.9901320338249207,0.9999414682388306,2.560122013092041,1.5601816177368164,-0.9999403953552246
120,recovered,False,True,0.9875795245170593,1.0000449419021606,-0.04933817684650421,-1.049382209777832,-1.0000440329313278
121,recovered,False,True,0.9885510802268982,1.0000345706939697,0.5198935270309448,-0.48014035820961,-1.0000338852405548
122,stable_true,True,True,0.9868590831756592,0.9999790787696838,-0.3072914481163025,-1.3072700500488281,-0.9999786019325256
123,stable_false,False,False,0.9876822233200073,0.9999654293060303,-0.10219763219356537,-1.1021623611450195,-0.9999647289514542
124,stable_false,False,False,0.986591100692749,1.0000221729278564,0.1320793777704239,-0.8679422736167908,-1.0000216513872147
125,stable_true,True,True,0.9870969653129578,0.9999579191207886,-0.021154694259166718,-1.0211119651794434,-0.9999572709202766
126,stable_true,True,True,0.9867363572120667,0.9999716281890869,0.8227549195289612,-0.17721591889858246,-0.9999708384275436
127,stable_true,True,True,0.9903573393821716,0.9999998211860657,1.259493350982666,0.2594946026802063,-0.9999987483024597
128,stable_true,True,True,0.9895539283752441,0.9999843239784241,0.026936285197734833,-0.973047137260437,-0.9999834224581718
129,regressed,True,False,0.9879992008209229,1.0000096559524536,0.2098480761051178,-0.7901607751846313,-1.0000088512897491
130,recovered,False,True,0.9911800622940063,1.0000452995300293,-0.7367264032363892,-1.7367706298828125,-1.0000442266464233
131,stable_false,False,False,0.9847477078437805,0.9999322295188904,0.23259463906288147,-0.7673369646072388,-0.9999316036701202
132,stable_true,True,True,0.9876232147216797,0.9999523758888245,-0.30119723081588745,-1.3011491298675537,-0.9999518990516663
133,stable_true,True,True,0.9894754886627197,0.9999122023582458,1.2505565881729126,0.2506452202796936,-0.999911367893219
134,stable_true,True,True,0.9884604215621948,0.9999580383300781,2.574707508087158,1.5747499465942383,-0.9999575614929199
135,stable_false,False,False,0.987435519695282,1.000003695487976,1.6785035133361816,0.6785004138946533,-1.0000030994415283
136,stable_true,True,True,0.9897317290306091,0.9999647736549377,1.489943027496338,0.4899791479110718,-0.9999638795852661
137,stable_true,True,True,0.9884569644927979,1.0000206232070923,0.19660067558288574,-0.8034189939498901,-1.0000196695327759
138,recovered,False,True,0.9907631278038025,1.000009536743164,-0.7416245341300964,-1.7416330575942993,-1.0000085234642029
139,stable_false,False,False,0.9864374995231628,0.9999939799308777,0.1870642900466919,-0.8129289746284485,-0.9999932646751404
140,stable_true,True,True,0.9902792572975159,0.9999350309371948,1.3649673461914062,0.36503326892852783,-0.9999340772628784
141,stable_true,True,True,0.9911776185035706,0.9999623894691467,3.080982208251953,2.0810208320617676,-0.9999613761901855
142,stable_true,True,True,0.9896999001502991,1.0000277757644653,0.4062083959579468,-0.5938185453414917,-1.0000269412994385
143,recovered,False,True,0.9880234003067017,0.9999703168869019,1.224353551864624,0.22438380122184753,-0.9999697506427765
144,stable_true,True,True,0.9880721569061279,0.9999682903289795,2.0024290084838867,1.0024611949920654,-0.9999678134918213
145,stable_true,True,True,0.9911355376243591,0.9999920129776001,3.2992005348205566,2.2992095947265625,-0.9999909400939941
146,recovered,False,True,0.9898654818534851,1.0000373125076294,0.42099857330322266,-0.5790379047393799,-1.0000364780426025
147,stable_true,True,True,0.9898133873939514,1.0000118017196655,0.20297077298164368,-0.7970401048660278,-1.0000108778476715
148,stable_true,True,True,0.9886007308959961,0.9999150633811951,1.9029252529144287,0.9030108451843262,-0.9999144077301025
149,stable_false,False,False,0.9904423952102661,0.999925971031189,-0.16652174293994904,-1.1664469242095947,-0.9999251812696457
150,stable_true,True,True,0.987575352191925,0.9999820590019226,0.268635094165802,-0.7313463687896729,-0.9999814629554749
151,stable_true,True,True,0.9895213842391968,0.9999256134033203,2.6128289699554443,1.6129040718078613,-0.999924898147583
152,stable_true,True,True,0.9905022978782654,1.0000243186950684,-0.047408025711774826,-1.047431468963623,-1.0000234432518482
153,regressed,True,False,0.9893285632133484,0.9999357461929321,0.23737093806266785,-0.7625641822814941,-0.999935120344162
154,stable_true,True,True,0.9911158680915833,1.0000579357147217,-0.5366414189338684,-1.536698341369629,-1.0000569224357605
155,recovered,False,True,0.9860470294952393,1.0000152587890625,0.47286608815193176,-0.5271484851837158,-1.0000145733356476
156,stable_true,True,True,0.9889099597930908,0.9999399185180664,0.12121867388486862,-0.8787204623222351,-0.9999391362071037
157,stable_false,False,False,0.989407479763031,1.0000160932540894,0.21347615122795105,-0.7865391969680786,-1.0000153481960297
158,stable_true,True,True,0.9896947145462036,1.0000114440917969,0.5748028755187988,-0.42520785331726074,-1.0000107288360596
